Time (s), Voltage (V), Current (A), SOC (%)
12619, 4.07, 0.08, 78.27, 
12620, 4.07, 0.08, 78.27, 
12621, 4.07, 0.08, 78.27, 
12622, 4.06, 0.09, 78.28, 
12623, 4.07, 0.08, 78.28, 
12624, 4.06, 0.08, 78.28, 
12625, 4.07, 0.08, 78.28, 
12626, 4.06, 0.08, 78.29, 
12627, 4.07, 0.08, 78.29, 
12628, 4.07, 0.08, 78.29, 
12629, 4.07, 0.08, 78.30, 
12630, 4.07, 0.08, 78.30, 
12631, 4.08, 0.08, 78.30, 
12632, 4.07, 0.08, 78.30, 
12633, 4.07, 0.08, 78.31, 
12634, 4.07, 0.08, 78.31, 
12635, 4.07, 0.08, 78.31, 
12636, 4.07, 0.08, 78.32, 
12637, 4.07, 0.08, 78.32, 
12638, 4.07, 0.08, 78.32, 
12639, 4.07, 0.08, 78.33, 
12640, 4.07, 0.08, 78.33, 
12641, 4.08, 0.08, 78.33, 
12642, 4.07, 0.08, 78.33, 
12643, 4.07, 0.08, 78.34, 
12644, 4.07, 0.08, 78.34, 
12645, 4.07, 0.08, 78.34, 
12646, 4.07, 0.08, 78.35, 
12647, 4.07, 0.08, 78.35, 
12648, 4.07, 0.08, 78.35, 
12649, 4.07, 0.08, 78.35, 
12650, 4.07, 0.08, 78.36, 
12651, 4.06, 0.08, 78.36, 
12652, 4.07, 0.08, 78.36, 
12653, 4.07, 0.08, 78.37, 
12654, 4.06, 0.08, 78.37, 
12655, 4.07, 0.08, 78.37, 
12656, 4.07, 0.08, 78.37, 
12657, 4.07, 0.08, 78.38, 
12658, 4.07, 0.08, 78.38, 
12659, 4.07, 0.08, 78.38, 
12660, 4.07, 0.08, 78.39, 
12661, 4.07, 0.08, 78.39, 
12662, 4.07, 0.08, 78.39, 
12663, 4.07, 0.08, 78.40, 
12664, 4.07, 0.08, 78.40, 
12665, 4.07, 0.08, 78.40, 
12666, 4.08, 0.08, 78.40, 
12667, 4.07, 0.08, 78.41, 
12668, 4.07, 0.08, 78.41, 
12669, 4.08, 0.08, 78.41, 
12670, 4.06, 0.08, 78.42, 
12671, 4.07, 0.08, 78.42, 
12672, 4.07, 0.08, 78.42, 
12673, 4.07, 0.08, 78.42, 
12674, 4.07, 0.08, 78.43, 
12675, 4.07, 0.08, 78.43, 
12676, 4.07, 0.08, 78.43, 
12677, 4.07, 0.08, 78.44, 
12678, 4.07, 0.08, 78.44, 
12679, 4.07, 0.08, 78.44, 
12680, 4.07, 0.08, 78.44, 
12681, 4.07, 0.08, 78.45, 
12682, 4.08, 0.08, 78.45, 
12683, 4.08, 0.08, 78.45, 
12684, 4.08, 0.08, 78.46, 
12685, 4.08, 0.08, 78.46, 
12686, 4.07, 0.08, 78.46, 
12687, 4.07, 0.08, 78.46, 
12688, 4.07, 0.08, 78.47, 
12689, 4.07, 0.08, 78.47, 
12690, 4.08, 0.08, 78.47, 
12691, 4.07, 0.08, 78.48, 
12692, 4.07, 0.08, 78.48, 
12693, 4.07, 0.08, 78.48, 
12694, 4.07, 0.08, 78.48, 
12695, 4.07, 0.08, 78.49, 
12696, 4.07, 0.08, 78.49, 
12697, 4.07, 0.08, 78.49, 
12698, 4.07, 0.08, 78.50, 
12699, 4.07, 0.08, 78.50, 
12700, 4.07, 0.08, 78.50, 
12701, 4.07, 0.08, 78.51, 
12702, 4.08, 0.08, 78.51, 
12703, 4.07, 0.08, 78.51, 
12704, 4.07, 0.08, 78.51, 
12705, 4.07, 0.08, 78.52, 
12706, 4.07, 0.08, 78.52, 
12707, 4.08, 0.08, 78.52, 
12708, 4.07, 0.08, 78.53, 
12709, 4.07, 0.08, 78.53, 
12710, 4.07, 0.08, 78.53, 
12711, 4.07, 0.08, 78.53, 
12712, 4.07, 0.08, 78.54, 
12713, 4.07, 0.08, 78.54, 
12714, 4.07, 0.08, 78.54, 
12715, 4.08, 0.08, 78.55, 
12716, 4.07, 0.08, 78.55, 
12717, 4.08, 0.08, 78.55, 
12718, 4.07, 0.08, 78.55, 
12719, 4.07, 0.08, 78.56, 
12720, 4.07, 0.08, 78.56, 
12721, 4.07, 0.08, 78.56, 
12722, 4.07, 0.08, 78.57, 
12723, 4.07, 0.08, 78.57, 
12724, 4.07, 0.08, 78.57, 
12725, 4.07, 0.08, 78.57, 
12726, 4.07, 0.08, 78.58, 
12727, 4.07, 0.08, 78.58, 
12728, 4.08, 0.08, 78.58, 
12729, 4.07, 0.08, 78.59, 
12730, 4.07, 0.08, 78.59, 
12731, 4.07, 0.08, 78.59, 
12732, 4.07, 0.08, 78.59, 
12733, 4.07, 0.08, 78.60, 
12734, 4.07, 0.08, 78.60, 
12735, 4.07, 0.08, 78.60, 
12736, 4.08, 0.08, 78.61, 
12737, 4.08, 0.08, 78.61, 
12738, 4.07, 0.08, 78.61, 
12739, 4.08, 0.08, 78.61, 
12740, 4.08, 0.08, 78.62, 
12741, 4.07, 0.08, 78.62, 
12742, 4.07, 0.08, 78.62, 
12743, 4.07, 0.08, 78.63, 
12744, 4.08, 0.08, 78.63, 
12745, 4.07, 0.08, 78.63, 
12746, 4.08, 0.08, 78.63, 
12747, 4.07, 0.08, 78.64, 
12748, 4.08, 0.08, 78.64, 
12749, 4.07, 0.08, 78.64, 
12750, 4.07, 0.08, 78.65, 
12751, 4.08, 0.08, 78.65, 
12752, 4.08, 0.08, 78.65, 
12753, 4.07, 0.08, 78.65, 
12754, 4.07, 0.08, 78.66, 
12755, 4.07, 0.08, 78.66, 
12756, 4.07, 0.08, 78.66, 
12757, 4.07, 0.08, 78.66, 
12758, 4.07, 0.08, 78.67, 
12759, 4.08, 0.08, 78.67, 
12760, 4.07, 0.08, 78.67, 
12761, 4.07, 0.08, 78.68, 
12762, 4.07, 0.08, 78.68, 
12763, 4.08, 0.08, 78.68, 
12764, 4.08, 0.08, 78.68, 
12765, 4.08, 0.08, 78.69, 
12766, 4.07, 0.08, 78.69, 
12767, 4.08, 0.08, 78.69, 
12768, 4.07, 0.08, 78.70, 
12769, 4.07, 0.08, 78.70, 
12770, 4.07, 0.08, 78.70, 
12771, 4.07, 0.08, 78.70, 
12772, 4.08, 0.08, 78.71, 
12773, 4.07, 0.08, 78.71, 
12774, 4.08, 0.08, 78.71, 
12775, 4.07, 0.08, 78.72, 
12776, 4.08, 0.08, 78.72, 
12777, 4.08, 0.08, 78.72, 
12778, 4.08, 0.08, 78.72, 
12779, 4.08, 0.08, 78.73, 
12780, 4.07, 0.08, 78.73, 
12781, 4.08, 0.08, 78.73, 
12782, 4.07, 0.08, 78.74, 
12783, 4.07, 0.08, 78.74, 
12784, 4.07, 0.08, 78.74, 
12785, 4.07, 0.08, 78.74, 
12786, 4.08, 0.08, 78.75, 
12787, 4.08, 0.08, 78.75, 
12788, 4.08, 0.08, 78.75, 
12789, 4.08, 0.08, 78.76, 
12790, 4.08, 0.08, 78.76, 
12791, 4.07, 0.08, 78.76, 
12792, 4.08, 0.08, 78.76, 
12793, 4.07, 0.08, 78.77, 
12794, 4.08, 0.08, 78.77, 
12795, 4.08, 0.08, 78.77, 
12796, 4.08, 0.08, 78.77, 
12797, 4.08, 0.08, 78.78, 
12798, 4.08, 0.08, 78.78, 
12799, 4.08, 0.08, 78.78, 
12800, 4.08, 0.08, 78.79, 
12801, 4.08, 0.08, 78.79, 
12802, 4.07, 0.08, 78.79, 
12803, 4.08, 0.08, 78.79, 
12804, 4.07, 0.08, 78.80, 
12805, 4.08, 0.08, 78.80, 
12806, 4.08, 0.08, 78.80, 
12807, 4.08, 0.08, 78.81, 
12808, 4.07, 0.08, 78.81, 
12809, 4.08, 0.08, 78.81, 
12810, 4.08, 0.08, 78.81, 
12811, 4.08, 0.08, 78.82, 
12812, 4.08, 0.08, 78.82, 
12813, 4.08, 0.08, 78.82, 
12814, 4.08, 0.08, 78.83, 
12815, 4.08, 0.08, 78.83, 
12816, 4.08, 0.08, 78.83, 
12817, 4.08, 0.08, 78.83, 
12818, 4.08, 0.08, 78.84, 
12819, 4.07, 0.08, 78.84, 
12820, 4.08, 0.08, 78.84, 
12821, 4.08, 0.08, 78.84, 
12822, 4.08, 0.08, 78.85, 
12823, 4.08, 0.08, 78.85, 
12824, 4.07, 0.08, 78.85, 
12825, 4.08, 0.08, 78.86, 
12826, 4.08, 0.08, 78.86, 
12827, 4.08, 0.08, 78.86, 
12828, 4.08, 0.08, 78.86, 
12829, 4.08, 0.08, 78.87, 
12830, 4.08, 0.08, 78.87, 
12831, 4.08, 0.08, 78.87, 
12832, 4.07, 0.08, 78.88, 
12833, 4.08, 0.08, 78.88, 
12834, 4.08, 0.08, 78.88, 
12835, 4.08, 0.08, 78.88, 
12836, 4.08, 0.08, 78.89, 
12837, 4.07, 0.08, 78.89, 
12838, 4.08, 0.08, 78.89, 
12839, 4.08, 0.08, 78.89, 
12840, 4.08, 0.08, 78.90, 
12841, 4.08, 0.08, 78.90, 
12842, 4.08, 0.08, 78.90, 
12843, 4.08, 0.08, 78.91, 
12844, 4.08, 0.08, 78.91, 
12845, 4.08, 0.08, 78.91, 
12846, 4.08, 0.08, 78.91, 
12847, 4.08, 0.08, 78.92, 
12848, 4.08, 0.08, 78.92, 
12849, 4.08, 0.08, 78.92, 
12850, 4.08, 0.08, 78.93, 
12851, 4.08, 0.08, 78.93, 
12852, 4.08, 0.08, 78.93, 
12853, 4.08, 0.08, 78.93, 
12854, 4.07, 0.08, 78.94, 
12855, 4.08, 0.08, 78.94, 
12856, 4.08, 0.08, 78.94, 
12857, 4.08, 0.08, 78.94, 
12858, 4.08, 0.08, 78.95, 
12859, 4.08, 0.08, 78.95, 
12860, 4.08, 0.08, 78.95, 
12861, 4.08, 0.08, 78.96, 
12862, 4.08, 0.08, 78.96, 
12863, 4.08, 0.08, 78.96, 
12864, 4.08, 0.08, 78.96, 
12865, 4.08, 0.08, 78.97, 
12866, 4.08, 0.08, 78.97, 
12867, 4.08, 0.08, 78.97, 
12868, 4.08, 0.08, 78.98, 
12869, 4.08, 0.08, 78.98, 
12870, 4.08, 0.08, 78.98, 
12871, 4.08, 0.08, 78.98, 
12872, 4.07, 0.08, 78.99, 
12873, 4.08, 0.08, 78.99, 
12874, 4.08, 0.08, 78.99, 
12875, 4.08, 0.08, 78.99, 
12876, 4.09, 0.08, 79.00, 
12877, 4.08, 0.08, 79.00, 
12878, 4.08, 0.08, 79.00, 
12879, 4.08, 0.08, 79.01, 
12880, 4.09, 0.08, 79.01, 
12881, 4.08, 0.08, 79.01, 
12882, 4.08, 0.08, 79.01, 
12883, 4.08, 0.08, 79.02, 
12884, 4.08, 0.08, 79.02, 
12885, 4.07, 0.08, 79.02, 
12886, 4.08, 0.08, 79.02, 
12887, 4.08, 0.08, 79.03, 
12888, 4.07, 0.08, 79.03, 
12889, 4.08, 0.08, 79.03, 
12890, 4.08, 0.08, 79.04, 
12891, 4.08, 0.08, 79.04, 
12892, 4.08, 0.08, 79.04, 
12893, 4.08, 0.08, 79.04, 
12894, 4.07, 0.08, 79.05, 
12895, 4.08, 0.08, 79.05, 
12896, 4.08, 0.08, 79.05, 
12897, 4.08, 0.08, 79.05, 
12898, 4.08, 0.08, 79.06, 
12899, 4.08, 0.08, 79.06, 
12900, 4.09, 0.08, 79.06, 
12901, 4.07, 0.08, 79.07, 
12902, 4.08, 0.08, 79.07, 
12903, 4.08, 0.08, 79.07, 
12904, 4.08, 0.08, 79.07, 
12905, 4.08, 0.08, 79.08, 
12906, 4.08, 0.08, 79.08, 
12907, 4.08, 0.08, 79.08, 
12908, 4.08, 0.08, 79.08, 
12909, 4.07, 0.08, 79.09, 
12910, 4.08, 0.08, 79.09, 
12911, 4.08, 0.08, 79.09, 
12912, 4.07, 0.08, 79.10, 
12913, 4.08, 0.08, 79.10, 
12914, 4.09, 0.08, 79.10, 
12915, 4.08, 0.08, 79.10, 
12916, 4.09, 0.08, 79.11, 
12917, 4.09, 0.08, 79.11, 
12918, 4.08, 0.08, 79.11, 
12919, 4.07, 0.08, 79.11, 
12920, 4.08, 0.08, 79.12, 
12921, 4.08, 0.08, 79.12, 
12922, 4.08, 0.08, 79.12, 
12923, 4.08, 0.08, 79.13, 
12924, 4.08, 0.08, 79.13, 
12925, 4.07, 0.08, 79.13, 
12926, 4.08, 0.08, 79.13, 
12927, 4.08, 0.08, 79.14, 
12928, 4.08, 0.08, 79.14, 
12929, 4.08, 0.08, 79.14, 
12930, 4.08, 0.08, 79.14, 
12931, 4.08, 0.08, 79.15, 
12932, 4.08, 0.08, 79.15, 
12933, 4.08, 0.08, 79.15, 
12934, 4.08, 0.08, 79.16, 
12935, 4.09, 0.08, 79.16, 
12936, 4.08, 0.08, 79.16, 
12937, 4.08, 0.08, 79.16, 
12938, 4.08, 0.08, 79.17, 
12939, 4.08, 0.08, 79.17, 
12940, 4.09, 0.08, 79.17, 
12941, 4.08, 0.08, 79.17, 
12942, 4.08, 0.08, 79.18, 
12943, 4.08, 0.08, 79.18, 
12944, 4.08, 0.08, 79.18, 
12945, 4.08, 0.08, 79.19, 
12946, 4.08, 0.08, 79.19, 
12947, 4.08, 0.08, 79.19, 
12948, 4.08, 0.08, 79.19, 
12949, 4.08, 0.08, 79.20, 
12950, 4.08, 0.08, 79.20, 
12951, 4.08, 0.08, 79.20, 
12952, 4.08, 0.08, 79.20, 
12953, 4.07, 0.08, 79.21, 
12954, 4.08, 0.08, 79.21, 
12955, 4.08, 0.08, 79.21, 
12956, 4.08, 0.08, 79.21, 
12957, 4.08, 0.08, 79.22, 
12958, 4.09, 0.08, 79.22, 
12959, 4.08, 0.08, 79.22, 
12960, 4.08, 0.08, 79.23, 
12961, 4.08, 0.08, 79.23, 
12962, 4.08, 0.08, 79.23, 
12963, 4.08, 0.08, 79.23, 
12964, 4.08, 0.08, 79.24, 
12965, 4.08, 0.08, 79.24, 
12966, 4.08, 0.08, 79.24, 
12967, 4.08, 0.08, 79.24, 
12968, 4.08, 0.08, 79.25, 
12969, 4.08, 0.08, 79.25, 
12970, 4.08, 0.08, 79.25, 
12971, 4.08, 0.08, 79.26, 
12972, 4.08, 0.08, 79.26, 
12973, 4.08, 0.08, 79.26, 
12974, 4.08, 0.08, 79.26, 
12975, 4.09, 0.08, 79.27, 
12976, 4.08, 0.08, 79.27, 
12977, 4.08, 0.08, 79.27, 
12978, 4.08, 0.08, 79.27, 
12979, 4.08, 0.08, 79.28, 
12980, 4.08, 0.08, 79.28, 
12981, 4.08, 0.08, 79.28, 
12982, 4.08, 0.08, 79.28, 
12983, 4.08, 0.08, 79.29, 
12984, 4.08, 0.08, 79.29, 
12985, 4.08, 0.08, 79.29, 
12986, 4.08, 0.08, 79.30, 
12987, 4.08, 0.08, 79.30, 
12988, 4.08, 0.08, 79.30, 
12989, 4.09, 0.08, 79.30, 
12990, 4.08, 0.08, 79.31, 
12991, 4.08, 0.08, 79.31, 
12992, 4.08, 0.08, 79.31, 
12993, 4.08, 0.08, 79.31, 
12994, 4.08, 0.08, 79.32, 
12995, 4.08, 0.08, 79.32, 
12996, 4.08, 0.08, 79.32, 
12997, 4.08, 0.08, 79.32, 
12998, 4.08, 0.08, 79.33, 
12999, 4.09, 0.08, 79.33, 
13000, 4.09, 0.08, 79.33, 
13001, 4.08, 0.08, 79.34, 
13002, 4.08, 0.08, 79.34, 
13003, 4.08, 0.08, 79.34, 
13004, 4.08, 0.08, 79.34, 
13005, 4.08, 0.08, 79.35, 
13006, 4.09, 0.08, 79.35, 
13007, 4.08, 0.08, 79.35, 
13008, 4.08, 0.08, 79.35, 
13009, 4.09, 0.08, 79.36, 
13010, 4.08, 0.08, 79.36, 
13011, 4.08, 0.08, 79.36, 
13012, 4.09, 0.08, 79.36, 
13013, 4.09, 0.08, 79.37, 
13014, 4.08, 0.08, 79.37, 
13015, 4.08, 0.08, 79.37, 
13016, 4.08, 0.08, 79.38, 
13017, 4.08, 0.08, 79.38, 
13018, 4.09, 0.08, 79.38, 
13019, 4.08, 0.08, 79.38, 
13020, 4.08, 0.08, 79.39, 
13021, 4.09, 0.08, 79.39, 
13022, 4.08, 0.08, 79.39, 
13023, 4.09, 0.08, 79.39, 
13024, 4.09, 0.08, 79.40, 
13025, 4.08, 0.08, 79.40, 
13026, 4.08, 0.08, 79.40, 
13027, 4.08, 0.08, 79.40, 
13028, 4.08, 0.08, 79.41, 
13029, 4.09, 0.08, 79.41, 
13030, 4.08, 0.08, 79.41, 
13031, 4.08, 0.08, 79.42, 
13032, 4.08, 0.08, 79.42, 
13033, 4.09, 0.08, 79.42, 
13034, 4.08, 0.08, 79.42, 
13035, 4.08, 0.08, 79.43, 
13036, 4.08, 0.08, 79.43, 
13037, 4.08, 0.08, 79.43, 
13038, 4.08, 0.08, 79.43, 
13039, 4.08, 0.08, 79.44, 
13040, 4.08, 0.08, 79.44, 
13041, 4.08, 0.07, 79.44, 
13042, 4.08, 0.08, 79.44, 
13043, 4.08, 0.08, 79.45, 
13044, 4.08, 0.08, 79.45, 
13045, 4.08, 0.08, 79.45, 
13046, 4.09, 0.08, 79.45, 
13047, 4.08, 0.08, 79.46, 
13048, 4.08, 0.08, 79.46, 
13049, 4.09, 0.08, 79.46, 
13050, 4.09, 0.08, 79.47, 
13051, 4.08, 0.08, 79.47, 
13052, 4.08, 0.08, 79.47, 
13053, 4.08, 0.08, 79.47, 
13054, 4.08, 0.08, 79.48, 
13055, 4.08, 0.08, 79.48, 
13056, 4.08, 0.08, 79.48, 
13057, 4.09, 0.08, 79.48, 
13058, 4.08, 0.08, 79.49, 
13059, 4.08, 0.08, 79.49, 
13060, 4.08, 0.08, 79.49, 
13061, 4.08, 0.08, 79.49, 
13062, 4.08, 0.08, 79.50, 
13063, 4.08, 0.08, 79.50, 
13064, 4.09, 0.08, 79.50, 
13065, 4.08, 0.08, 79.50, 
13066, 4.08, 0.08, 79.51, 
13067, 4.09, 0.08, 79.51, 
13068, 4.08, 0.08, 79.51, 
13069, 4.09, 0.08, 79.52, 
13070, 4.09, 0.07, 79.52, 
13071, 4.08, 0.08, 79.52, 
13072, 4.08, 0.08, 79.52, 
13073, 4.09, 0.08, 79.53, 
13074, 4.09, 0.07, 79.53, 
13075, 4.08, 0.08, 79.53, 
13076, 4.08, 0.08, 79.53, 
13077, 4.08, 0.07, 79.54, 
13078, 4.08, 0.07, 79.54, 
13079, 4.08, 0.08, 79.54, 
13080, 4.08, 0.07, 79.54, 
13081, 4.08, 0.08, 79.55, 
13082, 4.08, 0.08, 79.55, 
13083, 4.09, 0.07, 79.55, 
13084, 4.08, 0.07, 79.55, 
13085, 4.09, 0.07, 79.56, 
13086, 4.08, 0.08, 79.56, 
13087, 4.08, 0.08, 79.56, 
13088, 4.08, 0.08, 79.56, 
13089, 4.08, 0.08, 79.57, 
13090, 4.08, 0.07, 79.57, 
13091, 4.09, 0.08, 79.57, 
13092, 4.09, 0.08, 79.58, 
13093, 4.09, 0.07, 79.58, 
13094, 4.08, 0.07, 79.58, 
13095, 4.08, 0.08, 79.58, 
13096, 4.08, 0.08, 79.59, 
13097, 4.08, 0.08, 79.59, 
13098, 4.09, 0.07, 79.59, 
13099, 4.09, 0.07, 79.59, 
13100, 4.09, 0.07, 79.60, 
13101, 4.09, 0.08, 79.60, 
13102, 4.09, 0.07, 79.60, 
13103, 4.09, 0.07, 79.60, 
13104, 4.09, 0.07, 79.61, 
13105, 4.08, 0.08, 79.61, 
13106, 4.09, 0.07, 79.61, 
13107, 4.08, 0.07, 79.61, 
13108, 4.09, 0.07, 79.62, 
13109, 4.08, 0.07, 79.62, 
13110, 4.09, 0.07, 79.62, 
13111, 4.09, 0.08, 79.62, 
13112, 4.09, 0.07, 79.63, 
13113, 4.09, 0.07, 79.63, 
13114, 4.08, 0.07, 79.63, 
13115, 4.09, 0.08, 79.63, 
13116, 4.09, 0.07, 79.64, 
13117, 4.09, 0.08, 79.64, 
13118, 4.09, 0.07, 79.64, 
13119, 4.09, 0.07, 79.65, 
13120, 4.09, 0.07, 79.65, 
13121, 4.08, 0.07, 79.65, 
13122, 4.08, 0.08, 79.65, 
13123, 4.08, 0.07, 79.66, 
13124, 4.09, 0.07, 79.66, 
13125, 4.09, 0.07, 79.66, 
13126, 4.09, 0.07, 79.66, 
13127, 4.09, 0.07, 79.67, 
13128, 4.08, 0.08, 79.67, 
13129, 4.09, 0.07, 79.67, 
13130, 4.09, 0.07, 79.67, 
13131, 4.08, 0.07, 79.68, 
13132, 4.08, 0.07, 79.68, 
13133, 4.09, 0.07, 79.68, 
13134, 4.09, 0.08, 79.68, 
13135, 4.09, 0.07, 79.69, 
13136, 4.08, 0.07, 79.69, 
13137, 4.09, 0.07, 79.69, 
13138, 4.09, 0.07, 79.69, 
13139, 4.09, 0.07, 79.70, 
13140, 4.09, 0.07, 79.70, 
13141, 4.09, 0.07, 79.70, 
13142, 4.09, 0.07, 79.70, 
13143, 4.09, 0.07, 79.71, 
13144, 4.09, 0.07, 79.71, 
13145, 4.09, 0.07, 79.71, 
13146, 4.09, 0.07, 79.71, 
13147, 4.09, 0.08, 79.72, 
13148, 4.08, 0.07, 79.72, 
13149, 4.09, 0.07, 79.72, 
13150, 4.09, 0.07, 79.73, 
13151, 4.09, 0.07, 79.73, 
13152, 4.09, 0.07, 79.73, 
13153, 4.09, 0.07, 79.73, 
13154, 4.09, 0.07, 79.74, 
13155, 4.09, 0.07, 79.74, 
13156, 4.09, 0.07, 79.74, 
13157, 4.09, 0.07, 79.74, 
13158, 4.09, 0.07, 79.75, 
13159, 4.08, 0.07, 79.75, 
13160, 4.09, 0.07, 79.75, 
13161, 4.08, 0.07, 79.75, 
13162, 4.09, 0.07, 79.76, 
13163, 4.09, 0.07, 79.76, 
13164, 4.09, 0.07, 79.76, 
13165, 4.09, 0.07, 79.76, 
13166, 4.08, 0.07, 79.77, 
13167, 4.09, 0.07, 79.77, 
13168, 4.09, 0.07, 79.77, 
13169, 4.08, 0.07, 79.77, 
13170, 4.09, 0.07, 79.78, 
13171, 4.08, 0.07, 79.78, 
13172, 4.08, 0.07, 79.78, 
13173, 4.09, 0.07, 79.78, 
13174, 4.09, 0.07, 79.79, 
13175, 4.10, 0.07, 79.79, 
13176, 4.08, 0.07, 79.79, 
13177, 4.09, 0.07, 79.79, 
13178, 4.09, 0.07, 79.80, 
13179, 4.09, 0.07, 79.80, 
13180, 4.09, 0.07, 79.80, 
13181, 4.09, 0.07, 79.80, 
13182, 4.09, 0.07, 79.81, 
13183, 4.09, 0.07, 79.81, 
13184, 4.08, 0.07, 79.81, 
13185, 4.09, 0.07, 79.81, 
13186, 4.09, 0.07, 79.82, 
13187, 4.09, 0.07, 79.82, 
13188, 4.09, 0.07, 79.82, 
13189, 4.09, 0.07, 79.82, 
13190, 4.09, 0.07, 79.83, 
13191, 4.09, 0.07, 79.83, 
13192, 4.09, 0.07, 79.83, 
13193, 4.09, 0.07, 79.84, 
13194, 4.09, 0.07, 79.84, 
13195, 4.09, 0.07, 79.84, 
13196, 4.09, 0.07, 79.84, 
13197, 4.08, 0.07, 79.85, 
13198, 4.09, 0.07, 79.85, 
13199, 4.09, 0.07, 79.85, 
13200, 4.09, 0.07, 79.85, 
13201, 4.09, 0.07, 79.86, 
13202, 4.09, 0.07, 79.86, 
13203, 4.09, 0.07, 79.86, 
13204, 4.09, 0.07, 79.86, 
13205, 4.09, 0.07, 79.87, 
13206, 4.09, 0.07, 79.87, 
13207, 4.10, 0.07, 79.87, 
13208, 4.09, 0.07, 79.87, 
13209, 4.09, 0.07, 79.88, 
13210, 4.08, 0.07, 79.88, 
13211, 4.09, 0.07, 79.88, 
13212, 4.09, 0.07, 79.88, 
13213, 4.09, 0.07, 79.89, 
13214, 4.10, 0.07, 79.89, 
13215, 4.09, 0.07, 79.89, 
13216, 4.09, 0.07, 79.89, 
13217, 4.09, 0.07, 79.90, 
13218, 4.09, 0.07, 79.90, 
13219, 4.09, 0.07, 79.90, 
13220, 4.09, 0.07, 79.90, 
13221, 4.09, 0.07, 79.91, 
13222, 4.08, 0.07, 79.91, 
13223, 4.09, 0.07, 79.91, 
13224, 4.09, 0.07, 79.91, 
13225, 4.09, 0.07, 79.92, 
13226, 4.09, 0.07, 79.92, 
13227, 4.09, 0.07, 79.92, 
13228, 4.09, 0.07, 79.92, 
13229, 4.09, 0.07, 79.93, 
13230, 4.09, 0.07, 79.93, 
13231, 4.09, 0.07, 79.93, 
13232, 4.09, 0.07, 79.93, 
13233, 4.09, 0.07, 79.94, 
13234, 4.10, 0.07, 79.94, 
13235, 4.09, 0.07, 79.94, 
13236, 4.09, 0.07, 79.94, 
13237, 4.09, 0.07, 79.95, 
13238, 4.09, 0.07, 79.95, 
13239, 4.09, 0.07, 79.95, 
13240, 4.09, 0.07, 79.95, 
13241, 4.09, 0.07, 79.96, 
13242, 4.10, 0.07, 79.96, 
13243, 4.10, 0.07, 79.96, 
13244, 4.09, 0.07, 79.96, 
13245, 4.08, 0.07, 79.97, 
13246, 4.09, 0.07, 79.97, 
13247, 4.09, 0.07, 79.97, 
13248, 4.09, 0.07, 79.97, 
13249, 4.09, 0.07, 79.98, 
13250, 4.09, 0.07, 79.98, 
13251, 4.09, 0.07, 79.98, 
13252, 4.09, 0.07, 79.98, 
13253, 4.09, 0.07, 79.99, 
13254, 4.09, 0.07, 79.99, 
13255, 4.10, 0.07, 79.99, 
13256, 4.09, 0.07, 79.99, 
13257, 4.09, 0.07, 80.00, 
13258, 4.08, 0.07, 80.00, 
13259, 4.09, 0.07, 80.00, 
13260, 4.09, 0.07, 80.00, 
13261, 4.09, 0.07, 80.01, 
13262, 4.09, 0.07, 80.01, 
13263, 4.09, 0.07, 80.01, 
13264, 4.09, 0.07, 80.01, 
13265, 4.09, 0.07, 80.02, 
13266, 4.09, 0.07, 80.02, 
13267, 4.09, 0.07, 80.02, 
13268, 4.09, 0.07, 80.02, 
13269, 4.09, 0.07, 80.03, 
13270, 4.10, 0.07, 80.03, 
13271, 4.10, 0.07, 80.03, 
13272, 4.09, 0.07, 80.03, 
13273, 4.10, 0.07, 80.04, 
13274, 4.09, 0.07, 80.04, 
13275, 4.10, 0.07, 80.04, 
13276, 4.09, 0.07, 80.04, 
13277, 4.09, 0.07, 80.05, 
13278, 4.09, 0.07, 80.05, 
13279, 4.09, 0.07, 80.05, 
13280, 4.09, 0.07, 80.05, 
13281, 4.09, 0.07, 80.06, 
13282, 4.09, 0.07, 80.06, 
13283, 4.09, 0.07, 80.06, 
13284, 4.09, 0.07, 80.06, 
13285, 4.09, 0.07, 80.07, 
13286, 4.10, 0.07, 80.07, 
13287, 4.09, 0.07, 80.07, 
13288, 4.08, 0.07, 80.07, 
13289, 4.09, 0.07, 80.08, 
13290, 4.10, 0.07, 80.08, 
13291, 4.10, 0.07, 80.08, 
13292, 4.09, 0.07, 80.08, 
13293, 4.09, 0.07, 80.09, 
13294, 4.10, 0.07, 80.09, 
13295, 4.10, 0.07, 80.09, 
13296, 4.09, 0.07, 80.09, 
13297, 4.08, 0.07, 80.10, 
13298, 4.09, 0.07, 80.10, 
13299, 4.10, 0.07, 80.10, 
13300, 4.09, 0.07, 80.10, 
13301, 4.09, 0.07, 80.11, 
13302, 4.09, 0.07, 80.11, 
13303, 4.09, 0.07, 80.11, 
13304, 4.10, 0.07, 80.11, 
13305, 4.10, 0.07, 80.12, 
13306, 4.09, 0.07, 80.12, 
13307, 4.10, 0.07, 80.12, 
13308, 4.09, 0.07, 80.12, 
13309, 4.09, 0.07, 80.13, 
13310, 4.09, 0.07, 80.13, 
13311, 4.09, 0.07, 80.13, 
13312, 4.09, 0.07, 80.13, 
13313, 4.09, 0.07, 80.14, 
13314, 4.10, 0.07, 80.14, 
13315, 4.09, 0.07, 80.14, 
13316, 4.10, 0.07, 80.14, 
