Time (s), Voltage (V), Current (A), SOC (%)
4241, 3.83, 0.24, 63.01, 
4242, 3.83, 0.24, 63.02, 
4243, 3.83, 0.24, 63.03, 
4244, 3.83, 0.24, 63.03, 
4245, 3.83, 0.24, 63.04, 
4246, 3.83, 0.24, 63.05, 
4247, 3.83, 0.24, 63.06, 
4248, 3.84, 0.24, 63.07, 
4249, 3.84, 0.24, 63.08, 
4250, 3.84, 0.24, 63.08, 
4251, 3.84, 0.24, 63.09, 
4252, 3.83, 0.24, 63.10, 
4253, 3.84, 0.24, 63.11, 
4254, 3.84, 0.24, 63.12, 
4255, 3.83, 0.24, 63.13, 
4256, 3.83, 0.24, 63.13, 
4257, 3.84, 0.24, 63.14, 
4258, 3.84, 0.24, 63.15, 
4259, 3.84, 0.24, 63.16, 
4260, 3.84, 0.24, 63.17, 
4261, 3.84, 0.24, 63.17, 
4262, 3.84, 0.24, 63.18, 
4263, 3.84, 0.24, 63.19, 
4264, 3.84, 0.24, 63.20, 
4265, 3.84, 0.24, 63.21, 
4266, 3.84, 0.24, 63.22, 
4267, 3.84, 0.24, 63.22, 
4268, 3.83, 0.24, 63.23, 
4269, 3.84, 0.24, 63.24, 
4270, 3.84, 0.24, 63.25, 
4271, 3.84, 0.24, 63.26, 
4272, 3.84, 0.24, 63.26, 
4273, 3.84, 0.24, 63.27, 
4274, 3.84, 0.24, 63.28, 
4275, 3.84, 0.24, 63.29, 
4276, 3.84, 0.24, 63.30, 
4277, 3.84, 0.24, 63.31, 
4278, 3.84, 0.24, 63.31, 
4279, 3.84, 0.24, 63.32, 
4280, 3.84, 0.23, 63.33, 
4281, 3.84, 0.23, 63.34, 
4282, 3.84, 0.23, 63.35, 
4283, 3.84, 0.24, 63.35, 
4284, 3.84, 0.24, 63.36, 
4285, 3.84, 0.24, 63.37, 
4286, 3.84, 0.23, 63.38, 
4287, 3.84, 0.23, 63.39, 
4288, 3.84, 0.23, 63.40, 
4289, 3.84, 0.23, 63.40, 
4290, 3.85, 0.23, 63.41, 
4291, 3.84, 0.23, 63.42, 
4292, 3.83, 0.24, 63.43, 
4293, 3.84, 0.23, 63.44, 
4294, 3.84, 0.23, 63.44, 
4295, 3.84, 0.23, 63.45, 
4296, 3.84, 0.23, 63.46, 
4297, 3.84, 0.23, 63.47, 
4298, 3.84, 0.23, 63.48, 
4299, 3.84, 0.23, 63.48, 
4300, 3.85, 0.23, 63.49, 
4301, 3.84, 0.23, 63.50, 
4302, 3.84, 0.23, 63.51, 
4303, 3.84, 0.23, 63.52, 
4304, 3.84, 0.23, 63.53, 
4305, 3.84, 0.23, 63.53, 
4306, 3.84, 0.23, 63.54, 
4307, 3.85, 0.23, 63.55, 
4308, 3.84, 0.23, 63.56, 
4309, 3.84, 0.23, 63.57, 
4310, 3.84, 0.23, 63.57, 
4311, 3.84, 0.23, 63.58, 
4312, 3.84, 0.23, 63.59, 
4313, 3.84, 0.23, 63.60, 
4314, 3.85, 0.23, 63.61, 
4315, 3.84, 0.23, 63.61, 
4316, 3.84, 0.23, 63.62, 
4317, 3.84, 0.23, 63.63, 
4318, 3.84, 0.23, 63.64, 
4319, 3.84, 0.23, 63.65, 
4320, 3.85, 0.23, 63.65, 
4321, 3.84, 0.23, 63.66, 
4322, 3.84, 0.23, 63.67, 
4323, 3.84, 0.23, 63.68, 
4324, 3.84, 0.23, 63.69, 
4325, 3.84, 0.23, 63.69, 
4326, 3.85, 0.23, 63.70, 
4327, 3.85, 0.23, 63.71, 
4328, 3.85, 0.23, 63.72, 
4329, 3.85, 0.23, 63.73, 
4330, 3.85, 0.23, 63.74, 
4331, 3.84, 0.23, 63.74, 
4332, 3.85, 0.23, 63.75, 
4333, 3.84, 0.23, 63.76, 
4334, 3.85, 0.23, 63.77, 
4335, 3.84, 0.23, 63.78, 
4336, 3.84, 0.23, 63.78, 
4337, 3.85, 0.23, 63.79, 
4338, 3.84, 0.23, 63.80, 
4339, 3.85, 0.23, 63.81, 
4340, 3.85, 0.23, 63.82, 
4341, 3.85, 0.23, 63.82, 
4342, 3.85, 0.23, 63.83, 
4343, 3.85, 0.23, 63.84, 
4344, 3.84, 0.23, 63.85, 
4345, 3.85, 0.23, 63.86, 
4346, 3.85, 0.23, 63.86, 
4347, 3.85, 0.23, 63.87, 
4348, 3.85, 0.23, 63.88, 
4349, 3.84, 0.23, 63.89, 
4350, 3.84, 0.23, 63.90, 
4351, 3.85, 0.23, 63.90, 
4352, 3.84, 0.23, 63.91, 
4353, 3.85, 0.23, 63.92, 
4354, 3.85, 0.23, 63.93, 
4355, 3.85, 0.23, 63.94, 
4356, 3.85, 0.23, 63.94, 
4357, 3.85, 0.23, 63.95, 
4358, 3.85, 0.23, 63.96, 
4359, 3.84, 0.23, 63.97, 
4360, 3.85, 0.23, 63.98, 
4361, 3.85, 0.23, 63.98, 
4362, 3.85, 0.23, 63.99, 
4363, 3.85, 0.23, 64.00, 
4364, 3.85, 0.23, 64.01, 
4365, 3.85, 0.23, 64.01, 
4366, 3.85, 0.23, 64.02, 
4367, 3.85, 0.23, 64.03, 
4368, 3.85, 0.23, 64.04, 
4369, 3.85, 0.23, 64.05, 
4370, 3.85, 0.23, 64.05, 
4371, 3.85, 0.23, 64.06, 
4372, 3.85, 0.23, 64.07, 
4373, 3.85, 0.23, 64.08, 
4374, 3.86, 0.23, 64.09, 
4375, 3.85, 0.23, 64.09, 
4376, 3.85, 0.23, 64.10, 
4377, 3.85, 0.23, 64.11, 
4378, 3.85, 0.23, 64.12, 
4379, 3.85, 0.23, 64.13, 
4380, 3.85, 0.23, 64.13, 
4381, 3.85, 0.23, 64.14, 
4382, 3.85, 0.23, 64.15, 
4383, 3.85, 0.23, 64.16, 
4384, 3.85, 0.23, 64.17, 
4385, 3.85, 0.23, 64.17, 
4386, 3.85, 0.23, 64.18, 
4387, 3.85, 0.23, 64.19, 
4388, 3.85, 0.23, 64.20, 
4389, 3.85, 0.23, 64.20, 
4390, 3.86, 0.23, 64.21, 
4391, 3.85, 0.23, 64.22, 
4392, 3.85, 0.23, 64.23, 
4393, 3.85, 0.23, 64.24, 
4394, 3.85, 0.23, 64.24, 
4395, 3.85, 0.23, 64.25, 
4396, 3.85, 0.23, 64.26, 
4397, 3.85, 0.23, 64.27, 
4398, 3.85, 0.23, 64.28, 
4399, 3.85, 0.23, 64.28, 
4400, 3.85, 0.23, 64.29, 
4401, 3.85, 0.23, 64.30, 
4402, 3.85, 0.23, 64.31, 
4403, 3.85, 0.23, 64.31, 
4404, 3.85, 0.23, 64.32, 
4405, 3.85, 0.23, 64.33, 
4406, 3.85, 0.23, 64.34, 
4407, 3.85, 0.22, 64.35, 
4408, 3.85, 0.23, 64.35, 
4409, 3.85, 0.23, 64.36, 
4410, 3.85, 0.23, 64.37, 
4411, 3.85, 0.23, 64.38, 
4412, 3.85, 0.23, 64.39, 
4413, 3.86, 0.22, 64.39, 
4414, 3.85, 0.23, 64.40, 
4415, 3.85, 0.22, 64.41, 
4416, 3.85, 0.22, 64.42, 
4417, 3.85, 0.23, 64.42, 
4418, 3.84, 0.22, 64.43, 
4419, 3.86, 0.22, 64.44, 
4420, 3.86, 0.22, 64.45, 
4421, 3.86, 0.22, 64.46, 
4422, 3.86, 0.22, 64.46, 
4423, 3.85, 0.22, 64.47, 
4424, 3.86, 0.22, 64.48, 
4425, 3.86, 0.22, 64.49, 
4426, 3.86, 0.22, 64.49, 
4427, 3.86, 0.22, 64.50, 
4428, 3.86, 0.22, 64.51, 
4429, 3.86, 0.22, 64.52, 
4430, 3.85, 0.22, 64.53, 
4431, 3.86, 0.22, 64.53, 
4432, 3.85, 0.22, 64.54, 
4433, 3.85, 0.22, 64.55, 
4434, 3.86, 0.22, 64.56, 
4435, 3.86, 0.22, 64.56, 
4436, 3.86, 0.22, 64.57, 
4437, 3.85, 0.22, 64.58, 
4438, 3.85, 0.22, 64.59, 
4439, 3.86, 0.22, 64.60, 
4440, 3.86, 0.22, 64.60, 
4441, 3.85, 0.22, 64.61, 
4442, 3.87, 0.22, 64.62, 
4443, 3.85, 0.22, 64.63, 
4444, 3.86, 0.22, 64.63, 
4445, 3.85, 0.22, 64.64, 
4446, 3.86, 0.22, 64.65, 
4447, 3.86, 0.22, 64.66, 
4448, 3.85, 0.22, 64.67, 
4449, 3.86, 0.22, 64.67, 
4450, 3.86, 0.22, 64.68, 
4451, 3.85, 0.22, 64.69, 
4452, 3.85, 0.22, 64.70, 
4453, 3.86, 0.22, 64.70, 
4454, 3.85, 0.22, 64.71, 
4455, 3.85, 0.22, 64.72, 
4456, 3.86, 0.22, 64.73, 
4457, 3.85, 0.22, 64.74, 
4458, 3.86, 0.22, 64.74, 
4459, 3.85, 0.22, 64.75, 
4460, 3.86, 0.22, 64.76, 
4461, 3.85, 0.22, 64.77, 
4462, 3.86, 0.22, 64.77, 
4463, 3.86, 0.22, 64.78, 
4464, 3.86, 0.22, 64.79, 
4465, 3.86, 0.22, 64.80, 
4466, 3.87, 0.22, 64.80, 
4467, 3.86, 0.22, 64.81, 
4468, 3.86, 0.22, 64.82, 
4469, 3.86, 0.22, 64.83, 
4470, 3.86, 0.22, 64.84, 
4471, 3.86, 0.22, 64.84, 
4472, 3.85, 0.22, 64.85, 
4473, 3.85, 0.22, 64.86, 
4474, 3.86, 0.22, 64.87, 
4475, 3.87, 0.22, 64.87, 
4476, 3.86, 0.22, 64.88, 
4477, 3.86, 0.22, 64.89, 
4478, 3.86, 0.22, 64.90, 
4479, 3.86, 0.22, 64.90, 
4480, 3.86, 0.22, 64.91, 
4481, 3.86, 0.22, 64.92, 
4482, 3.86, 0.22, 64.93, 
4483, 3.86, 0.22, 64.94, 
4484, 3.86, 0.22, 64.94, 
4485, 3.87, 0.22, 64.95, 
4486, 3.86, 0.22, 64.96, 
4487, 3.86, 0.22, 64.97, 
4488, 3.86, 0.22, 64.97, 
4489, 3.86, 0.22, 64.98, 
4490, 3.86, 0.22, 64.99, 
4491, 3.86, 0.22, 65.00, 
4492, 3.86, 0.22, 65.00, 
4493, 3.86, 0.22, 65.01, 
4494, 3.86, 0.22, 65.02, 
4495, 3.86, 0.22, 65.03, 
4496, 3.87, 0.22, 65.03, 
4497, 3.86, 0.22, 65.04, 
4498, 3.86, 0.22, 65.05, 
4499, 3.86, 0.22, 65.06, 
4500, 3.87, 0.22, 65.06, 
4501, 3.87, 0.22, 65.07, 
4502, 3.87, 0.22, 65.08, 
4503, 3.86, 0.22, 65.09, 
4504, 3.87, 0.22, 65.10, 
4505, 3.86, 0.22, 65.10, 
4506, 3.87, 0.22, 65.11, 
4507, 3.87, 0.22, 65.12, 
4508, 3.86, 0.22, 65.13, 
4509, 3.87, 0.22, 65.13, 
4510, 3.87, 0.22, 65.14, 
4511, 3.87, 0.22, 65.15, 
4512, 3.87, 0.22, 65.16, 
4513, 3.86, 0.22, 65.16, 
4514, 3.86, 0.22, 65.17, 
4515, 3.87, 0.22, 65.18, 
4516, 3.87, 0.22, 65.19, 
4517, 3.86, 0.22, 65.19, 
4518, 3.87, 0.22, 65.20, 
4519, 3.87, 0.22, 65.21, 
4520, 3.86, 0.22, 65.22, 
4521, 3.86, 0.22, 65.22, 
4522, 3.87, 0.22, 65.23, 
4523, 3.86, 0.22, 65.24, 
4524, 3.87, 0.22, 65.25, 
4525, 3.87, 0.22, 65.25, 
4526, 3.87, 0.22, 65.26, 
4527, 3.86, 0.22, 65.27, 
4528, 3.87, 0.22, 65.28, 
4529, 3.87, 0.22, 65.28, 
4530, 3.87, 0.22, 65.29, 
4531, 3.87, 0.22, 65.30, 
4532, 3.87, 0.22, 65.31, 
4533, 3.87, 0.22, 65.31, 
4534, 3.86, 0.22, 65.32, 
4535, 3.86, 0.22, 65.33, 
4536, 3.87, 0.22, 65.34, 
4537, 3.87, 0.22, 65.34, 
4538, 3.87, 0.22, 65.35, 
4539, 3.87, 0.22, 65.36, 
4540, 3.87, 0.22, 65.37, 
4541, 3.87, 0.22, 65.37, 
4542, 3.87, 0.22, 65.38, 
4543, 3.87, 0.22, 65.39, 
4544, 3.87, 0.22, 65.40, 
4545, 3.87, 0.22, 65.40, 
4546, 3.87, 0.22, 65.41, 
4547, 3.87, 0.22, 65.42, 
4548, 3.87, 0.22, 65.43, 
4549, 3.87, 0.22, 65.43, 
4550, 3.86, 0.21, 65.44, 
4551, 3.87, 0.22, 65.45, 
4552, 3.87, 0.22, 65.46, 
4553, 3.88, 0.22, 65.46, 
4554, 3.86, 0.22, 65.47, 
4555, 3.87, 0.22, 65.48, 
4556, 3.87, 0.22, 65.49, 
4557, 3.87, 0.22, 65.49, 
4558, 3.87, 0.22, 65.50, 
4559, 3.87, 0.22, 65.51, 
4560, 3.87, 0.21, 65.52, 
4561, 3.87, 0.21, 65.52, 
4562, 3.87, 0.21, 65.53, 
4563, 3.87, 0.21, 65.54, 
4564, 3.87, 0.22, 65.55, 
4565, 3.87, 0.21, 65.55, 
4566, 3.87, 0.21, 65.56, 
4567, 3.87, 0.21, 65.57, 
4568, 3.88, 0.21, 65.58, 
4569, 3.87, 0.21, 65.58, 
4570, 3.87, 0.21, 65.59, 
4571, 3.88, 0.21, 65.60, 
4572, 3.87, 0.21, 65.61, 
4573, 3.87, 0.21, 65.61, 
4574, 3.87, 0.21, 65.62, 
4575, 3.87, 0.21, 65.63, 
4576, 3.86, 0.21, 65.64, 
4577, 3.87, 0.21, 65.64, 
4578, 3.87, 0.21, 65.65, 
4579, 3.87, 0.21, 65.66, 
4580, 3.87, 0.21, 65.67, 
4581, 3.88, 0.21, 65.67, 
4582, 3.87, 0.21, 65.68, 
4583, 3.87, 0.21, 65.69, 
4584, 3.88, 0.21, 65.70, 
4585, 3.88, 0.21, 65.70, 
4586, 3.88, 0.21, 65.71, 
4587, 3.88, 0.21, 65.72, 
4588, 3.87, 0.21, 65.72, 
4589, 3.88, 0.21, 65.73, 
4590, 3.87, 0.21, 65.74, 
4591, 3.87, 0.21, 65.75, 
4592, 3.87, 0.21, 65.75, 
4593, 3.87, 0.21, 65.76, 
4594, 3.87, 0.21, 65.77, 
4595, 3.87, 0.21, 65.78, 
4596, 3.88, 0.21, 65.78, 
4597, 3.87, 0.21, 65.79, 
4598, 3.88, 0.21, 65.80, 
4599, 3.87, 0.21, 65.81, 
4600, 3.88, 0.21, 65.81, 
4601, 3.87, 0.21, 65.82, 
4602, 3.87, 0.21, 65.83, 
4603, 3.87, 0.21, 65.83, 
4604, 3.88, 0.21, 65.84, 
4605, 3.88, 0.21, 65.85, 
4606, 3.87, 0.21, 65.86, 
4607, 3.87, 0.21, 65.86, 
4608, 3.87, 0.21, 65.87, 
4609, 3.88, 0.21, 65.88, 
4610, 3.87, 0.21, 65.89, 
4611, 3.87, 0.21, 65.89, 
4612, 3.88, 0.21, 65.90, 
4613, 3.87, 0.21, 65.91, 
4614, 3.88, 0.21, 65.92, 
4615, 3.88, 0.21, 65.92, 
4616, 3.88, 0.21, 65.93, 
4617, 3.87, 0.21, 65.94, 
4618, 3.88, 0.21, 65.94, 
4619, 3.88, 0.21, 65.95, 
4620, 3.87, 0.21, 65.96, 
4621, 3.88, 0.21, 65.97, 
4622, 3.87, 0.21, 65.97, 
4623, 3.88, 0.21, 65.98, 
4624, 3.87, 0.21, 65.99, 
4625, 3.88, 0.21, 66.00, 
4626, 3.88, 0.21, 66.00, 
4627, 3.88, 0.21, 66.01, 
4628, 3.88, 0.21, 66.02, 
4629, 3.88, 0.21, 66.02, 
4630, 3.88, 0.21, 66.03, 
4631, 3.88, 0.21, 66.04, 
4632, 3.88, 0.21, 66.05, 
4633, 3.87, 0.21, 66.05, 
4634, 3.88, 0.21, 66.06, 
4635, 3.87, 0.21, 66.07, 
4636, 3.88, 0.21, 66.08, 
4637, 3.88, 0.21, 66.08, 
4638, 3.88, 0.21, 66.09, 
4639, 3.88, 0.21, 66.10, 
4640, 3.88, 0.21, 66.10, 
4641, 3.88, 0.21, 66.11, 
4642, 3.88, 0.21, 66.12, 
4643, 3.87, 0.21, 66.13, 
4644, 3.88, 0.21, 66.13, 
4645, 3.88, 0.21, 66.14, 
4646, 3.88, 0.21, 66.15, 
4647, 3.88, 0.21, 66.16, 
4648, 3.88, 0.21, 66.16, 
4649, 3.87, 0.21, 66.17, 
4650, 3.88, 0.21, 66.18, 
4651, 3.88, 0.21, 66.18, 
4652, 3.88, 0.21, 66.19, 
4653, 3.88, 0.21, 66.20, 
4654, 3.88, 0.21, 66.21, 
4655, 3.88, 0.21, 66.21, 
4656, 3.88, 0.21, 66.22, 
4657, 3.88, 0.21, 66.23, 
4658, 3.88, 0.21, 66.24, 
4659, 3.88, 0.21, 66.24, 
4660, 3.88, 0.21, 66.25, 
4661, 3.88, 0.21, 66.26, 
4662, 3.88, 0.21, 66.26, 
4663, 3.88, 0.21, 66.27, 
4664, 3.88, 0.21, 66.28, 
4665, 3.88, 0.21, 66.29, 
4666, 3.88, 0.21, 66.29, 
4667, 3.88, 0.21, 66.30, 
4668, 3.88, 0.21, 66.31, 
4669, 3.88, 0.21, 66.31, 
4670, 3.88, 0.21, 66.32, 
4671, 3.88, 0.21, 66.33, 
4672, 3.88, 0.21, 66.34, 
4673, 3.88, 0.21, 66.34, 
4674, 3.88, 0.21, 66.35, 
4675, 3.88, 0.21, 66.36, 
4676, 3.89, 0.21, 66.37, 
4677, 3.88, 0.21, 66.37, 
4678, 3.88, 0.21, 66.38, 
4679, 3.88, 0.21, 66.39, 
4680, 3.88, 0.21, 66.39, 
4681, 3.88, 0.21, 66.40, 
4682, 3.88, 0.21, 66.41, 
4683, 3.88, 0.21, 66.42, 
4684, 3.88, 0.21, 66.42, 
4685, 3.89, 0.21, 66.43, 
4686, 3.89, 0.21, 66.44, 
4687, 3.88, 0.21, 66.44, 
4688, 3.89, 0.21, 66.45, 
4689, 3.88, 0.21, 66.46, 
4690, 3.87, 0.21, 66.47, 
4691, 3.89, 0.21, 66.47, 
4692, 3.89, 0.21, 66.48, 
4693, 3.88, 0.20, 66.49, 
4694, 3.88, 0.20, 66.49, 
4695, 3.88, 0.21, 66.50, 
4696, 3.88, 0.20, 66.51, 
4697, 3.88, 0.21, 66.52, 
4698, 3.88, 0.21, 66.52, 
4699, 3.89, 0.20, 66.53, 
4700, 3.88, 0.20, 66.54, 
4701, 3.88, 0.21, 66.54, 
4702, 3.89, 0.20, 66.55, 
4703, 3.88, 0.20, 66.56, 
4704, 3.88, 0.21, 66.57, 
4705, 3.89, 0.21, 66.57, 
4706, 3.88, 0.20, 66.58, 
4707, 3.88, 0.20, 66.59, 
4708, 3.89, 0.20, 66.59, 
4709, 3.88, 0.20, 66.60, 
4710, 3.89, 0.20, 66.61, 
4711, 3.89, 0.20, 66.61, 
4712, 3.88, 0.20, 66.62, 
4713, 3.88, 0.20, 66.63, 
4714, 3.89, 0.20, 66.64, 
4715, 3.89, 0.20, 66.64, 
4716, 3.89, 0.20, 66.65, 
4717, 3.89, 0.20, 66.66, 
4718, 3.89, 0.20, 66.66, 
4719, 3.89, 0.20, 66.67, 
4720, 3.89, 0.20, 66.68, 
4721, 3.89, 0.20, 66.69, 
4722, 3.89, 0.20, 66.69, 
4723, 3.89, 0.20, 66.70, 
4724, 3.88, 0.20, 66.71, 
4725, 3.89, 0.20, 66.71, 
4726, 3.89, 0.20, 66.72, 
4727, 3.90, 0.20, 66.73, 
4728, 3.89, 0.20, 66.74, 
4729, 3.89, 0.20, 66.74, 
4730, 3.89, 0.20, 66.75, 
4731, 3.89, 0.20, 66.76, 
4732, 3.88, 0.20, 66.76, 
4733, 3.89, 0.20, 66.77, 
4734, 3.89, 0.20, 66.78, 
4735, 3.89, 0.20, 66.78, 
4736, 3.89, 0.20, 66.79, 
4737, 3.89, 0.20, 66.80, 
4738, 3.89, 0.20, 66.81, 
4739, 3.89, 0.20, 66.81, 
4740, 3.89, 0.20, 66.82, 
4741, 3.89, 0.20, 66.83, 
4742, 3.89, 0.20, 66.83, 
4743, 3.89, 0.20, 66.84, 
4744, 3.89, 0.20, 66.85, 
4745, 3.89, 0.20, 66.85, 
4746, 3.88, 0.20, 66.86, 
4747, 3.89, 0.20, 66.87, 
4748, 3.89, 0.20, 66.88, 
4749, 3.89, 0.20, 66.88, 
4750, 3.89, 0.20, 66.89, 
4751, 3.89, 0.20, 66.90, 
4752, 3.89, 0.20, 66.90, 
4753, 3.89, 0.20, 66.91, 
4754, 3.88, 0.20, 66.92, 
4755, 3.88, 0.20, 66.92, 
4756, 3.90, 0.20, 66.93, 
4757, 3.89, 0.20, 66.94, 
4758, 3.89, 0.20, 66.95, 
4759, 3.89, 0.20, 66.95, 
4760, 3.89, 0.20, 66.96, 
4761, 3.89, 0.20, 66.97, 
4762, 3.89, 0.20, 66.97, 
4763, 3.89, 0.20, 66.98, 
4764, 3.89, 0.20, 66.99, 
4765, 3.90, 0.20, 66.99, 
4766, 3.90, 0.20, 67.00, 
4767, 3.90, 0.20, 67.01, 
4768, 3.89, 0.20, 67.02, 
4769, 3.89, 0.20, 67.02, 
4770, 3.88, 0.20, 67.03, 
4771, 3.89, 0.20, 67.04, 
4772, 3.89, 0.20, 67.04, 
4773, 3.89, 0.20, 67.05, 
4774, 3.90, 0.20, 67.06, 
4775, 3.90, 0.20, 67.06, 
4776, 3.89, 0.20, 67.07, 
4777, 3.89, 0.20, 67.08, 
4778, 3.90, 0.20, 67.09, 
4779, 3.89, 0.20, 67.09, 
4780, 3.89, 0.20, 67.10, 
4781, 3.89, 0.20, 67.11, 
4782, 3.89, 0.20, 67.11, 
4783, 3.89, 0.20, 67.12, 
4784, 3.90, 0.20, 67.13, 
4785, 3.89, 0.20, 67.13, 
4786, 3.90, 0.20, 67.14, 
4787, 3.89, 0.20, 67.15, 
4788, 3.90, 0.20, 67.15, 
4789, 3.89, 0.20, 67.16, 
4790, 3.90, 0.20, 67.17, 
4791, 3.89, 0.20, 67.18, 
4792, 3.89, 0.20, 67.18, 
4793, 3.90, 0.20, 67.19, 
4794, 3.89, 0.20, 67.20, 
4795, 3.89, 0.20, 67.20, 
4796, 3.90, 0.20, 67.21, 
4797, 3.90, 0.20, 67.22, 
4798, 3.90, 0.20, 67.22, 
4799, 3.90, 0.20, 67.23, 
4800, 3.89, 0.20, 67.24, 
4801, 3.89, 0.20, 67.24, 
4802, 3.89, 0.20, 67.25, 
4803, 3.89, 0.20, 67.26, 
4804, 3.89, 0.20, 67.26, 
4805, 3.89, 0.20, 67.27, 
4806, 3.90, 0.20, 67.28, 
4807, 3.90, 0.20, 67.29, 
4808, 3.90, 0.20, 67.29, 
4809, 3.90, 0.20, 67.30, 
4810, 3.89, 0.20, 67.31, 
4811, 3.89, 0.20, 67.31, 
4812, 3.90, 0.20, 67.32, 
4813, 3.89, 0.20, 67.33, 
4814, 3.89, 0.20, 67.33, 
4815, 3.90, 0.20, 67.34, 
4816, 3.89, 0.20, 67.35, 
4817, 3.90, 0.20, 67.35, 
4818, 3.89, 0.20, 67.36, 
4819, 3.89, 0.20, 67.37, 
4820, 3.90, 0.20, 67.37, 
4821, 3.90, 0.20, 67.38, 
4822, 3.89, 0.20, 67.39, 
4823, 3.89, 0.20, 67.40, 
4824, 3.90, 0.20, 67.40, 
4825, 3.89, 0.20, 67.41, 
4826, 3.89, 0.20, 67.42, 
4827, 3.89, 0.20, 67.42, 
4828, 3.90, 0.20, 67.43, 
4829, 3.90, 0.20, 67.44, 
4830, 3.90, 0.20, 67.44, 
4831, 3.90, 0.20, 67.45, 
4832, 3.90, 0.20, 67.46, 
4833, 3.89, 0.20, 67.46, 
4834, 3.90, 0.20, 67.47, 
4835, 3.90, 0.20, 67.48, 
4836, 3.90, 0.20, 67.48, 
4837, 3.90, 0.19, 67.49, 
4838, 3.90, 0.20, 67.50, 
4839, 3.90, 0.20, 67.50, 
4840, 3.90, 0.20, 67.51, 
4841, 3.89, 0.20, 67.52, 
4842, 3.90, 0.20, 67.52, 
4843, 3.90, 0.20, 67.53, 
4844, 3.90, 0.19, 67.54, 
4845, 3.90, 0.20, 67.55, 
4846, 3.90, 0.20, 67.55, 
4847, 3.91, 0.19, 67.56, 
4848, 3.89, 0.20, 67.57, 
4849, 3.89, 0.19, 67.57, 
4850, 3.89, 0.19, 67.58, 
4851, 3.90, 0.19, 67.59, 
4852, 3.91, 0.19, 67.59, 
4853, 3.89, 0.19, 67.60, 
4854, 3.91, 0.19, 67.61, 
4855, 3.89, 0.19, 67.61, 
4856, 3.90, 0.19, 67.62, 
4857, 3.90, 0.19, 67.63, 
4858, 3.90, 0.19, 67.63, 
4859, 3.89, 0.19, 67.64, 
4860, 3.89, 0.19, 67.65, 
4861, 3.90, 0.19, 67.65, 
4862, 3.90, 0.19, 67.66, 
4863, 3.90, 0.19, 67.67, 
4864, 3.91, 0.19, 67.67, 
4865, 3.90, 0.19, 67.68, 
4866, 3.90, 0.19, 67.69, 
4867, 3.90, 0.19, 67.69, 
4868, 3.90, 0.19, 67.70, 
4869, 3.90, 0.19, 67.71, 
4870, 3.89, 0.19, 67.71, 
4871, 3.90, 0.19, 67.72, 
4872, 3.91, 0.19, 67.73, 
4873, 3.90, 0.19, 67.73, 
4874, 3.90, 0.19, 67.74, 
4875, 3.90, 0.19, 67.75, 
4876, 3.91, 0.19, 67.75, 
4877, 3.90, 0.19, 67.76, 
4878, 3.91, 0.19, 67.77, 
4879, 3.90, 0.19, 67.77, 
4880, 3.90, 0.19, 67.78, 
4881, 3.90, 0.19, 67.79, 
4882, 3.90, 0.19, 67.79, 
4883, 3.91, 0.19, 67.80, 
4884, 3.90, 0.19, 67.81, 
4885, 3.90, 0.19, 67.81, 
4886, 3.90, 0.19, 67.82, 
4887, 3.91, 0.19, 67.83, 
4888, 3.91, 0.19, 67.83, 
4889, 3.90, 0.19, 67.84, 
4890, 3.90, 0.19, 67.85, 
4891, 3.91, 0.19, 67.85, 
4892, 3.90, 0.19, 67.86, 
4893, 3.91, 0.19, 67.87, 
4894, 3.90, 0.19, 67.88, 
4895, 3.90, 0.19, 67.88, 
4896, 3.91, 0.19, 67.89, 
4897, 3.90, 0.19, 67.90, 
4898, 3.90, 0.19, 67.90, 
4899, 3.90, 0.19, 67.91, 
4900, 3.90, 0.19, 67.92, 
4901, 3.90, 0.19, 67.92, 
4902, 3.91, 0.19, 67.93, 
4903, 3.90, 0.19, 67.94, 
4904, 3.91, 0.19, 67.94, 
4905, 3.90, 0.19, 67.95, 
4906, 3.91, 0.19, 67.95, 
4907, 3.90, 0.19, 67.96, 
4908, 3.90, 0.19, 67.97, 
4909, 3.90, 0.19, 67.97, 
4910, 3.90, 0.19, 67.98, 
4911, 3.90, 0.19, 67.99, 
4912, 3.90, 0.19, 67.99, 
4913, 3.90, 0.19, 68.00, 
4914, 3.91, 0.19, 68.01, 
4915, 3.91, 0.19, 68.01, 
4916, 3.91, 0.19, 68.02, 
4917, 3.90, 0.19, 68.03, 
4918, 3.91, 0.19, 68.03, 
4919, 3.90, 0.19, 68.04, 
4920, 3.91, 0.19, 68.05, 
4921, 3.91, 0.19, 68.05, 
4922, 3.90, 0.19, 68.06, 
4923, 3.91, 0.19, 68.07, 
4924, 3.91, 0.19, 68.07, 
4925, 3.91, 0.19, 68.08, 
4926, 3.91, 0.19, 68.09, 
4927, 3.91, 0.19, 68.09, 
4928, 3.90, 0.19, 68.10, 
4929, 3.91, 0.19, 68.11, 
4930, 3.91, 0.19, 68.11, 
4931, 3.91, 0.19, 68.12, 
4932, 3.91, 0.19, 68.13, 
4933, 3.91, 0.19, 68.13, 
4934, 3.91, 0.19, 68.14, 
4935, 3.91, 0.19, 68.15, 
4936, 3.91, 0.19, 68.15, 
4937, 3.91, 0.19, 68.16, 
4938, 3.91, 0.19, 68.17, 
